Customer_ID,Churn_Predict,Probabilidade,Gênero,Idade,Casado,Estado,Número_de_Indicações,Tempo_de_Contrato_Meses,Promoção,Serviço_Telefônico,Múltiplas_Linhas,Serviço_de_Internet,Tipo_de_Internet,Segurança_Online,Backup_Online,Proteção_de_Dispositivo,Suporte_Premium,TV_Streaming,Filmes_Streaming,Música_Streaming,Dados_Ilimitados,Contrato,Fatura_Digital,Método_de_Pagamento,Cobrança_Mensal,Total_Cobrado,Total_Reembolsos,Cobranças_Extras_de_Dados,Cobranças_de_Ligações_Longas,Receita_Total,Status_do_Cliente,Categoria_de_Churn,Motivo_de_Churn,Status_do_Churn,Faixa_Carga_Mensal,Faixa_Idade,Faixa_Tempo_Contrato
82559-CHH,1,0.66191909067139,Masculino,34,Sim,Chhattisgarh,0,33,Promoção 5,Sim,Não,Sim,DSL,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Mensal,Sim,Cartão de Crédito,64.2,143.65,0.0,30,8.82,182.47,Novo Cliente,Outros,Outros,0,50-100,20-35,>= 24 Meses
35604-ASS,1,0.6896145516842566,Feminino,60,Sim,Assam,11,34,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito,78.85,1600.25,0.0,50,667.7,2317.95,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
33772-DEL,1,0.7945481859920689,Feminino,76,Sim,Delhi,0,27,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,74.0,3919.15,0.0,0,1898.64,5817.79,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
77463-GUJ,1,0.7240530999022039,Masculino,35,Sim,Gujarat,3,20,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,91.05,2871.5,0.0,0,1513.6,4385.1,Permaneceu,Outros,Outros,0,50-100,20-35,18-24 Meses
66486-TAM,1,0.9316583608093476,Masculino,52,Sim,Tamil Nadu,4,30,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,85.75,2146.5,0.0,0,1049.1,3195.6,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
34622-WES,1,0.9419557645530812,Feminino,59,Não,West Bengal,12,24,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.95,2149.05,0.0,0,156.31,2305.36,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
69378-KER,1,0.7286673973948588,Masculino,34,Sim,Kerala,4,31,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,79.85,4308.25,0.0,0,412.56,4720.81,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
85293-UTT,1,0.7359663286874192,Masculino,78,Não,Uttar Pradesh,6,23,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Cartão de Crédito,79.15,827.7,0.0,140,295.24,1262.94,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
88839-PUD,1,0.7049259531739945,Feminino,35,Sim,Puducherry,12,9,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,87.8,2621.75,0.0,0,974.98,3596.73,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
71949-JHA,1,0.7047803896084482,Feminino,66,Não,Jharkhand,14,34,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Não,Não,Mensal,Sim,Cartão de Crédito,99.05,5295.7,0.0,40,2077.92,7413.62,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
81640-MAH,1,0.9022412865491798,Feminino,59,Sim,Maharashtra,0,23,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,89.55,1021.75,0.0,0,400.32,1422.07,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
82118-JAM,1,0.7217733635581202,Feminino,69,Sim,Jammu & Kashmir,3,6,Promoção 5,Não,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque por Correio,24.2,24.2,0.0,0,0.0,24.2,Novo Cliente,Outros,Outros,0,20-50,> 50,6-12 Meses
58577-ODI,1,0.7019119937344983,Feminino,44,Sim,Odisha,7,36,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,45.85,105.6,0.0,0,10.94,116.54,Novo Cliente,Outros,Outros,0,20-50,36-50,>= 24 Meses
85763-TEL,1,0.8206681578656245,Masculino,36,Não,Telangana,11,13,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,95.1,2162.6,0.0,0,245.3,2407.9,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
49342-KAR,1,0.6511733589644334,Feminino,53,Sim,Karnataka,15,16,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,45.05,523.1,0.0,0,374.64,897.74,Permaneceu,Outros,Outros,0,20-50,> 50,12-18 Meses
16940-TAM,1,0.9495031023071936,Masculino,59,Sim,Tamil Nadu,11,3,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.65,383.65,0.0,0,164.05,547.7,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
23786-AND,1,0.791057087860129,Feminino,34,Sim,Andhra Pradesh,14,11,Promoção 5,Sim,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,51.35,262.3,0.0,0,85.8,348.1,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
71922-HAR,1,0.7519768565863434,Feminino,22,Não,Haryana,0,3,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,74.6,548.9,0.0,0,10.24,559.14,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
16784-HAR,1,0.8343716231443175,Feminino,50,Sim,Haryana,6,16,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,89.15,1057.55,0.0,70,416.76,1544.31,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
72117-ODI,1,0.8195120398024659,Masculino,70,Sim,Odisha,13,22,Promoção 2,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Mensal,Sim,Débito em Conta,94.55,3851.45,0.0,40,1904.86,5796.31,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
43908-WES,1,0.8930483747694333,Masculino,36,Não,West Bengal,3,25,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,70.35,139.25,0.0,0,89.54,228.79,Novo Cliente,Outros,Outros,0,50-100,36-50,>= 24 Meses
68353-PUN,1,0.8242605691314513,Masculino,26,Não,Punjab,8,19,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,80.5,1336.9,0.0,0,794.07,2130.97,Permaneceu,Outros,Outros,0,50-100,20-35,18-24 Meses
61862-WES,1,0.7042190359391992,Masculino,55,Não,West Bengal,10,15,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,93.2,2157.3,0.0,0,1023.0,3180.3,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
47611-WES,1,0.757417202169939,Masculino,25,Não,West Bengal,4,31,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,55.25,55.25,0.0,60,39.19,154.44,Novo Cliente,Outros,Outros,0,50-100,20-35,>= 24 Meses
95594-TAM,1,0.859155658870624,Feminino,64,Não,Tamil Nadu,4,1,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,44.0,44.0,0.0,0,15.66,59.66,Novo Cliente,Outros,Outros,0,20-50,> 50,< 6 Meses
55004-TEL,1,0.6500182330402587,Masculino,27,Sim,Telangana,6,25,Promoção 2,Não,Não,Sim,Cabo,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,30.2,1453.1,0.0,0,0.0,1453.1,Permaneceu,Outros,Outros,0,20-50,20-35,>= 24 Meses
55043-UTT,1,0.909827285455076,Masculino,43,Sim,Uttar Pradesh,8,17,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,69.9,69.9,0.0,10,9.36,89.26,Novo Cliente,Outros,Outros,0,50-100,36-50,12-18 Meses
51921-UTT,1,0.74733633940978,Masculino,37,Não,Uttar Pradesh,1,10,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,56.4,234.85,0.0,0,83.04,317.89,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
89303-AND,1,0.6794410794147797,Masculino,51,Não,Andhra Pradesh,6,11,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,69.95,143.9,0.0,0,58.2,202.1,Novo Cliente,Outros,Outros,0,50-100,> 50,6-12 Meses
26267-AND,1,0.9292197112402628,Feminino,57,Sim,Andhra Pradesh,4,11,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,69.85,515.45,0.0,0,192.22,707.67,Permaneceu,Outros,Outros,0,50-100,> 50,6-12 Meses
55194-AND,1,0.6873813583674587,Feminino,52,Sim,Andhra Pradesh,4,34,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,89.1,1879.25,15.43,30,494.6,2388.42,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
16549-TEL,1,0.8528571780644707,Feminino,44,Sim,Telangana,7,25,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,84.1,1737.45,0.0,0,1030.05,2767.5,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
14925-UTT,1,0.721640333839688,Masculino,49,Sim,Uttar Pradesh,9,33,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,106.35,4849.1,0.0,0,683.38,5532.48,Permaneceu,Outros,Outros,0,> 100,36-50,>= 24 Meses
98982-UTT,1,0.7450800097101746,Feminino,74,Não,Uttar Pradesh,13,2,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Mensal,Sim,Débito em Conta,105.9,6401.25,0.0,110,2202.6,8713.85,Permaneceu,Outros,Outros,0,> 100,> 50,< 6 Meses
97810-GUJ,1,0.6620125687959212,Masculino,31,Sim,Gujarat,10,32,Promoção 2,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,99.0,5038.15,0.0,0,2158.83,7196.98,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
92997-UTT,1,0.87239057071799,Masculino,57,Sim,Uttar Pradesh,0,1,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,81.15,2640.55,0.0,0,1303.55,3944.1,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
53253-GUJ,1,0.8061984940165301,Feminino,44,Não,Gujarat,1,36,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,86.1,2723.75,0.0,130,853.12,3706.87,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
47946-MAH,1,0.8409852364678199,Feminino,39,Sim,Maharashtra,4,25,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,75.75,777.3,0.0,0,398.5,1175.8,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
79465-HAR,1,0.7081568794122505,Feminino,23,Sim,Haryana,12,5,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,89.55,2259.35,0.0,0,433.68,2693.03,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
56365-MAH,1,0.8219739167684653,Feminino,35,Sim,Maharashtra,15,32,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,91.65,3954.1,0.0,0,1141.65,5095.75,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
29218-WES,1,0.6924577545730242,Masculino,58,Não,West Bengal,11,24,Promoção 5,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,78.95,494.95,0.0,0,177.12,672.07,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
79700-KER,1,0.7582143607744573,Feminino,53,Não,Kerala,5,30,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Não,Cheque por Correio,107.95,313.6,0.0,0,142.5,456.1,Novo Cliente,Outros,Outros,0,> 100,> 50,>= 24 Meses
67448-BIH,1,0.7474410479107132,Feminino,39,Sim,Bihar,1,28,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,75.25,888.65,0.0,0,371.69,1260.34,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
76324-UTT,1,0.6752113591528457,Masculino,27,Sim,Uttar Pradesh,8,11,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,89.85,3161.2,0.0,20,869.05,4050.25,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
83319-KAR,1,0.8900846555720817,Masculino,52,Sim,Karnataka,12,26,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,94.5,2979.2,0.0,0,1423.52,4402.72,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
55869-ASS,1,0.8884491407914871,Masculino,49,Não,Assam,9,36,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,76.25,684.85,0.0,0,312.75,997.6,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
43627-AND,1,0.8245125128614713,Feminino,33,Não,Andhra Pradesh,14,34,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,84.75,1816.75,0.0,0,742.06,2558.81,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
95880-WES,1,0.6834711936463539,Masculino,52,Não,West Bengal,13,4,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,75.3,1702.9,0.0,0,1120.79,2823.69,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
81498-TEL,1,0.7905652931145564,Masculino,24,Sim,Telangana,3,1,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,105.35,1559.25,0.0,0,62.85,1622.1,Permaneceu,Outros,Outros,0,> 100,20-35,< 6 Meses
17250-HAR,1,0.6776835221881912,Feminino,23,Sim,Haryana,12,2,Nenhuma,Sim,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,49.25,97.0,0.0,0,81.5,178.5,Novo Cliente,Outros,Outros,0,20-50,20-35,< 6 Meses
49908-KER,1,0.6797309034478347,Feminino,18,Não,Kerala,1,2,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Não,Débito em Conta,84.3,1537.9,0.0,0,40.68,1578.58,Permaneceu,Outros,Outros,0,50-100,< 20,< 6 Meses
89382-ASS,1,0.7028635518522734,Masculino,56,Não,Assam,5,29,Promoção 5,Não,Não,Sim,DSL,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,29.75,96.85,0.0,0,0.0,96.85,Novo Cliente,Outros,Outros,0,20-50,> 50,>= 24 Meses
16032-AND,1,0.8365458170463159,Feminino,47,Não,Andhra Pradesh,8,18,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,46.6,87.9,0.0,0,3.74,91.64,Novo Cliente,Outros,Outros,0,20-50,36-50,18-24 Meses
98151-HAR,1,0.8066917965604005,Feminino,60,Sim,Haryana,10,16,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,92.55,4039.0,0.0,0,1182.07,5221.07,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
81612-TAM,1,0.8390982640792095,Masculino,45,Sim,Tamil Nadu,5,11,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,95.15,3532.85,0.0,0,1518.11,5050.96,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
73108-JAM,1,0.8592818841057845,Feminino,43,Não,Jammu & Kashmir,3,13,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,86.25,1340.1,0.0,0,356.8,1696.9,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
48033-MAH,1,0.887788601327776,Masculino,79,Não,Maharashtra,1,20,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Mensal,Sim,Débito em Conta,104.45,2184.85,0.0,60,1039.83,3284.68,Permaneceu,Outros,Outros,0,> 100,> 50,18-24 Meses
33836-UTT,1,0.7168085004991112,Masculino,59,Sim,Uttarakhand,4,30,Nenhuma,Não,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,25.65,440.2,0.0,0,0.0,440.2,Permaneceu,Outros,Outros,0,20-50,> 50,>= 24 Meses
85413-MAH,1,0.7880882646668037,Feminino,67,Sim,Maharashtra,7,3,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,75.65,399.45,0.0,0,148.75,548.2,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
83080-HAR,1,0.9307100744056864,Feminino,54,Não,Haryana,9,4,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,70.15,194.2,0.0,0,16.89,211.09,Novo Cliente,Outros,Outros,0,50-100,> 50,< 6 Meses
34738-KAR,1,0.7759591690841948,Masculino,76,Sim,Karnataka,8,31,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,70.45,849.1,0.0,0,475.41,1324.51,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
28973-KAR,1,0.9065521927744444,Feminino,54,Não,Karnataka,6,16,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,81.2,3292.3,0.0,0,140.8,3433.1,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
28976-PUN,1,0.9018328148839642,Feminino,64,Não,Punjab,0,18,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,98.85,3089.6,0.0,0,769.28,3858.88,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
63457-UTT,1,0.8459241019923031,Masculino,33,Sim,Uttar Pradesh,7,16,Promoção 3,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,80.7,2193.0,0.0,0,536.64,2729.64,Permaneceu,Outros,Outros,0,50-100,20-35,12-18 Meses
74260-HAR,1,0.8226181000777428,Feminino,19,Não,Haryana,3,1,Promoção 3,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,100.45,3414.65,0.0,0,1199.86,4614.51,Permaneceu,Outros,Outros,0,> 100,< 20,< 6 Meses
13399-HAR,1,0.7438714683839487,Feminino,65,Não,Haryana,11,18,Nenhuma,Não,Não,Sim,Cabo,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,44.8,2104.55,0.0,0,0.0,2104.55,Permaneceu,Outros,Outros,0,20-50,> 50,18-24 Meses
37396-DEL,1,0.7226658031710731,Feminino,40,Não,Delhi,1,32,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,94.05,518.75,0.0,0,247.74,766.49,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
25763-JHA,1,0.8584647618385017,Feminino,47,Sim,Jharkhand,9,3,Promoção 5,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,44.15,44.15,0.0,0,9.82,53.97,Novo Cliente,Outros,Outros,0,20-50,36-50,< 6 Meses
67310-TAM,1,0.698657014612191,Feminino,34,Sim,Tamil Nadu,7,5,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Não,Mensal,Não,Cartão de Crédito,78.75,426.35,0.0,10,164.55,600.9,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
29700-MAD,1,0.7393710779657161,Feminino,45,Não,Madhya Pradesh,1,7,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,92.6,1579.7,0.0,0,156.74,1736.44,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
97843-TAM,1,0.8330163532428381,Masculino,48,Não,Tamil Nadu,12,11,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Débito em Conta,75.6,402.5,0.0,10,96.5,509.0,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
36981-GUJ,1,0.7852481354663797,Masculino,44,Sim,Gujarat,7,35,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Não,Mensal,Sim,Débito em Conta,95.7,4729.75,0.0,140,2457.0,7326.75,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
58919-GUJ,1,0.665503836780142,Masculino,49,Sim,Gujarat,7,28,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,99.7,1566.75,0.0,0,151.8,1718.55,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
67756-WES,1,0.7222302610552572,Masculino,53,Sim,West Bengal,12,20,Nenhuma,Sim,Não,Sim,Cabo,Não,Sim,Não,Não,Sim,Não,Não,Sim,Mensal,Não,Débito em Conta,59.45,357.6,0.0,0,65.28,422.88,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
74779-UTT,1,0.9593762531294748,Masculino,67,Sim,Uttar Pradesh,5,34,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,79.7,497.6,0.0,0,289.92,787.52,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
78911-WES,1,0.6884754610677273,Masculino,26,Não,West Bengal,11,29,Promoção 4,Não,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,31.65,389.95,0.0,0,0.0,389.95,Permaneceu,Outros,Outros,0,20-50,20-35,>= 24 Meses
15579-WES,1,0.9442271229743396,Masculino,52,Sim,West Bengal,1,27,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,73.8,704.3,0.0,50,16.65,770.95,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
34133-BIH,1,0.7958470243114308,Feminino,63,Sim,Bihar,0,12,Nenhuma,Não,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,25.05,852.7,0.0,0,0.0,852.7,Permaneceu,Outros,Outros,0,20-50,> 50,12-18 Meses
66413-TAM,1,0.9527801559697392,Feminino,53,Não,Tamil Nadu,12,4,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,80.5,232.35,0.0,0,80.58,312.93,Novo Cliente,Outros,Outros,0,50-100,> 50,< 6 Meses
78312-MAH,1,0.6852239801900007,Feminino,46,Sim,Maharashtra,4,27,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,106.15,6411.25,0.0,0,598.8,7010.05,Permaneceu,Outros,Outros,0,> 100,36-50,>= 24 Meses
54293-HAR,1,0.8169401912377435,Feminino,22,Sim,Haryana,13,4,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,82.75,417.75,0.0,0,148.7,566.45,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
