Customer_ID,Gênero,Idade,Casado,Estado,Número_de_Indicações,Tempo_de_Contrato_Meses,Promoção,Serviço_Telefônico,Múltiplas_Linhas,Serviço_de_Internet,Tipo_de_Internet,Segurança_Online,Backup_Online,Proteção_de_Dispositivo,Suporte_Premium,TV_Streaming,Filmes_Streaming,Música_Streaming,Dados_Ilimitados,Contrato,Fatura_Digital,Método_de_Pagamento,Cobrança_Mensal,Total_Cobrado,Total_Reembolsos,Cobranças_Extras_de_Dados,Cobranças_de_Ligações_Longas,Receita_Total,Status_do_Cliente,Categoria_de_Churn,Motivo_de_Churn,Status_do_Churn,Faixa_Carga_Mensal,Faixa_Idade,Faixa_Tempo_Contrato
91027-CHH,Masculino,42,Não,Chhattisgarh,4,20,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,94.7,2362.1,0.0,0,872.0,3234.1,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,36-50,18-24 Meses
85993-KAR,Feminino,42,Sim,Karnataka,11,1,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque por Correio,70.9,70.9,0.0,0,39.81,110.71,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,36-50,< 6 Meses
12999-BIH,Feminino,52,Não,Bihar,5,34,Promoção 4,Sim,Não,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,54.2,1152.7,0.0,0,599.28,1751.98,Churned,Atitude,Atendimento insatisfatório,1,50-100,> 50,>= 24 Meses
48768-MAD,Feminino,57,Não,Madhya Pradesh,12,26,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,114.9,8496.7,0.0,0,3482.64,11979.34,Permaneceu,,,0,> 100,> 50,>= 24 Meses
86994-ODI,Feminino,55,Sim,Odisha,7,24,,Sim,Não,Não,,,,,,,,,,Dois Anos,Sim,Débito em Conta,19.55,470.2,0.0,0,255.36,725.56,Permaneceu,,,0,< 20,> 50,>= 24 Meses
95096-UTT,Masculino,38,Não,Uttar Pradesh,0,32,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,86.85,1564.4,0.0,0,148.96,1713.36,Permaneceu,,,0,50-100,36-50,>= 24 Meses
71676-GUJ,Feminino,18,Não,Gujarat,3,6,,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,25.35,1847.55,0.0,0,653.2,2500.75,Permaneceu,,,0,20-50,< 20,6-12 Meses
84002-ODI,Masculino,77,Não,Odisha,5,5,,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Um Ano,Sim,Débito em Conta,109.9,3694.7,0.0,0,829.95,4524.65,Permaneceu,,,0,> 100,> 50,< 6 Meses
66612-KAR,Feminino,58,Sim,Karnataka,11,18,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,19.95,58.0,0.0,0,8.07,66.07,Novo Cliente,,,0,< 20,> 50,18-24 Meses
32553-TAM,Masculino,52,Não,Tamil Nadu,11,1,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Não,Sim,Mensal,Não,Débito em Conta,87.2,4017.45,0.0,0,51.23,4068.68,Permaneceu,,,0,50-100,> 50,< 6 Meses
72664-JAM,Feminino,39,Não,Jammu & Kashmir,4,36,,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Cartão de Crédito,108.15,6825.65,0.0,0,109.12,6934.77,Permaneceu,,,0,> 100,36-50,>= 24 Meses
78178-UTT,Masculino,23,Sim,Uttarakhand,6,1,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Um Ano,Sim,Débito em Conta,116.3,8309.55,0.0,0,204.48,8514.03,Permaneceu,,,0,> 100,20-35,< 6 Meses
31311-PUN,Masculino,66,Sim,Punjab,9,8,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,89.0,605.45,0.0,0,293.79,899.24,Permaneceu,,,0,50-100,> 50,6-12 Meses
78389-KER,Feminino,51,Não,Kerala,4,36,Promoção 3,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,74.4,1972.35,0.0,0,1259.82,3232.17,Permaneceu,,,0,50-100,> 50,>= 24 Meses
22119-WES,Masculino,31,Sim,West Bengal,5,5,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,20.05,33.7,0.0,0,3.62,37.32,Novo Cliente,,,0,20-50,20-35,< 6 Meses
47077-WES,Feminino,31,Sim,West Bengal,9,3,Promoção 3,Não,,Sim,Cabo,Sim,Não,Não,Sim,Não,Não,Não,Sim,Dois Anos,Não,Débito em Conta,35.05,844.45,0.0,0,0.0,844.45,Permaneceu,,,0,20-50,20-35,< 6 Meses
94522-JHA,Masculino,77,Sim,Jharkhand,0,25,,Sim,Não,Sim,DSL,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Um Ano,Sim,Débito em Conta,74.75,2111.3,0.0,0,1158.3,3269.6,Permaneceu,,,0,50-100,> 50,>= 24 Meses
53287-MAH,Feminino,69,Sim,Maharashtra,3,7,,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Um Ano,Sim,Cartão de Crédito,105.5,6205.5,0.0,0,982.52,7188.02,Churned,Atitude,Attitude of support person,1,> 100,> 50,6-12 Meses
21811-CHH,Masculino,29,Não,Chhattisgarh,13,7,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,85.25,855.3,0.0,100,20.2,975.5,Churned,Concorrente,Concorrente ofereceu mais dados,1,50-100,20-35,6-12 Meses
16554-RAJ,Feminino,64,Não,Rajasthan,2,15,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,75.2,633.85,0.0,0,83.43,717.28,Permaneceu,,,0,50-100,> 50,12-18 Meses
32681-MAH,Feminino,83,Sim,Maharashtra,3,1,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Não,Sim,Mensal,Sim,Débito em Conta,84.35,474.9,0.0,0,172.26,647.16,Churned,Outro,Falecimento do cliente,1,50-100,> 50,< 6 Meses
92676-MAH,Masculino,46,Não,Maharashtra,1,34,,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Não,Não,Um Ano,Não,Débito em Conta,84.45,5848.6,0.0,40,2685.48,8574.08,Permaneceu,,,0,50-100,36-50,>= 24 Meses
37347-AND,Feminino,65,Não,Andhra Pradesh,4,13,,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,102.4,6471.85,0.0,0,689.7,7161.55,Permaneceu,,,0,> 100,> 50,12-18 Meses
53535-ASS,Feminino,28,Não,Assam,11,10,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Um Ano,Não,Cartão de Crédito,115.55,8127.6,0.0,0,714.7,8842.3,Churned,Insatisfação,Problemas com rede,1,> 100,20-35,6-12 Meses
39219-KAR,Feminino,58,Sim,Karnataka,6,35,Promoção 3,Sim,Sim,Não,,,,,,,,,,Um Ano,Não,Débito em Conta,25.3,676.35,0.0,0,139.25,815.6,Churned,Preço,Taxas de longa distância,1,20-50,> 50,>= 24 Meses
17059-RAJ,Feminino,49,Sim,Rajasthan,9,32,Promoção 2,Sim,Não,Não,,,,,,,,,,Dois Anos,Sim,Cartão de Crédito,19.25,864.2,0.0,0,1119.18,1983.38,Permaneceu,,,0,< 20,36-50,>= 24 Meses
23294-TAM,Feminino,68,Sim,Tamil Nadu,8,28,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Um Ano,Sim,Cartão de Crédito,114.65,6049.5,0.0,0,615.6,6665.1,Permaneceu,,,0,> 100,> 50,>= 24 Meses
47612-AND,Feminino,58,Sim,Andhra Pradesh,10,35,,Sim,Não,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,105.1,1582.75,0.0,0,335.85,1918.6,Churned,Concorrente,Concorrente fez oferta melhor,1,> 100,> 50,>= 24 Meses
14331-DEL,Feminino,46,Sim,Delhi,14,30,Promoção 4,Sim,Não,Não,,,,,,,,,,Mensal,Não,Débito em Conta,19.4,198.1,0.0,0,99.0,297.1,Permaneceu,,,0,< 20,36-50,>= 24 Meses
76357-UTT,Feminino,46,Não,Uttar Pradesh,5,33,,Não,,Sim,Cabo,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,50.35,1098.85,0.0,0,0.0,1098.85,Permaneceu,,,0,50-100,36-50,>= 24 Meses
77938-MAD,Feminino,19,Não,Madhya Pradesh,14,11,,Não,,Sim,Cabo,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,57.8,4039.3,1.01,0,0.0,4038.29,Permaneceu,,,0,50-100,< 20,6-12 Meses
81013-RAJ,Masculino,51,Sim,Rajasthan,3,29,Promoção 3,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito,84.3,2438.6,0.0,130,741.9,3310.5,Permaneceu,,,0,50-100,> 50,>= 24 Meses
17799-UTT,Masculino,21,Não,Uttar Pradesh,10,10,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Um Ano,Não,Débito em Conta,100.55,7113.75,16.99,0,2012.14,9108.9,Permaneceu,,,0,> 100,20-35,6-12 Meses
46189-MAH,Feminino,30,Não,Maharashtra,13,6,,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cartão de Crédito,19.8,576.65,0.0,0,294.3,870.95,Permaneceu,,,0,< 20,20-35,6-12 Meses
62148-JAM,Masculino,21,Sim,Jammu & Kashmir,1,1,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Débito em Conta,84.8,371.9,0.0,0,115.08,486.98,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,20-35,< 6 Meses
31049-TAM,Feminino,61,Não,Tamil Nadu,7,8,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,85.85,167.3,0.0,0,28.28,195.58,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,6-12 Meses
11340-JAM,Feminino,21,Não,Jammu & Kashmir,8,7,,Sim,Não,Não,,,,,,,,,,Um Ano,Sim,Débito em Conta,19.95,219.5,0.0,0,78.6,298.1,Permaneceu,,,0,< 20,20-35,6-12 Meses
41758-BIH,Masculino,70,Não,Bihar,10,15,Promoção 5,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Sim,Um Ano,Não,Débito em Conta,75.35,273.4,0.0,0,145.6,419.0,Permaneceu,,,0,50-100,> 50,12-18 Meses
63633-KAR,Masculino,65,Sim,Karnataka,11,24,Promoção 2,Não,,Sim,DSL,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Dois Anos,Sim,Cartão de Crédito,48.8,2555.05,0.0,0,0.0,2555.05,Permaneceu,,,0,20-50,> 50,>= 24 Meses
74023-JAM,Feminino,20,Sim,Jammu & Kashmir,6,11,,Sim,Sim,Sim,Cabo,Não,Não,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Débito em Conta,47.15,223.15,0.0,0,110.05,333.2,Churned,Concorrente,Concorrente fez oferta melhor,1,20-50,20-35,6-12 Meses
14575-MAH,Masculino,35,Não,Maharashtra,14,1,Promoção 5,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,20.15,165.5,0.0,0,22.96,188.46,Permaneceu,,,0,20-50,20-35,< 6 Meses
79168-UTT,Feminino,78,Não,Uttar Pradesh,2,10,Promoção 5,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Um Ano,Sim,Débito em Conta,44.3,89.3,0.0,0,47.82,137.12,Novo Cliente,,,0,20-50,> 50,6-12 Meses
66712-GUJ,Feminino,47,Sim,Gujarat,6,33,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Mensal,Não,Débito em Conta,84.3,235.05,0.0,0,41.16,276.21,Novo Cliente,,,0,50-100,36-50,>= 24 Meses
72939-GUJ,Masculino,35,Não,Gujarat,4,32,Promoção 4,Sim,Sim,Sim,DSL,Não,Não,Sim,Sim,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,59.55,1144.6,0.0,0,225.15,1369.75,Permaneceu,,,0,50-100,20-35,>= 24 Meses
57115-BIH,Feminino,56,Sim,Bihar,6,18,Promoção 1,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Dois Anos,Não,Débito em Conta,69.65,4908.25,0.0,0,263.52,5171.77,Permaneceu,,,0,50-100,> 50,18-24 Meses
68244-TAM,Masculino,77,Sim,Tamil Nadu,13,26,Promoção 2,Não,,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Não,Sim,Um Ano,Não,Débito em Conta,36.1,2298.9,0.0,0,0.0,2298.9,Permaneceu,,,0,20-50,> 50,>= 24 Meses
22915-MAH,Feminino,41,Sim,Maharashtra,10,23,,Não,,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Dois Anos,Sim,Débito em Conta,56.6,3789.2,0.0,0,0.0,3789.2,Permaneceu,,,0,50-100,36-50,18-24 Meses
32554-DEL,Masculino,28,Não,Delhi,0,21,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.9,75.9,0.0,0,44.56,120.46,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,20-35,18-24 Meses
69435-MAD,Feminino,20,Sim,Madhya Pradesh,4,6,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Um Ano,Sim,Débito em Conta,79.2,4765.0,0.0,0,917.4,5682.4,Permaneceu,,,0,50-100,20-35,6-12 Meses
76712-AND,Feminino,42,Não,Andhra Pradesh,12,2,,Não,,Sim,DSL,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Um Ano,Não,Cartão de Crédito,45.0,2196.3,0.0,0,0.0,2196.3,Permaneceu,,,0,20-50,36-50,< 6 Meses
65631-RAJ,Feminino,50,Não,Rajasthan,15,7,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,85.55,85.55,0.0,0,33.34,118.89,Churned,Outro,Mudança de endereço,1,50-100,36-50,6-12 Meses
86508-UTT,Masculino,50,Não,Uttar Pradesh,8,7,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,93.35,1444.65,0.0,0,733.95,2178.6,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,36-50,6-12 Meses
87360-MAH,Feminino,64,Não,Maharashtra,4,9,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,109.65,5405.8,0.0,0,1728.5,7134.3,Permaneceu,,,0,> 100,> 50,6-12 Meses
46487-KAR,Feminino,20,Não,Karnataka,3,1,Promoção 1,Sim,Sim,Sim,Cabo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Cartão de Crédito,89.7,6339.3,0.0,0,2430.0,8769.3,Permaneceu,,,0,50-100,20-35,< 6 Meses
38198-KER,Feminino,32,Não,Kerala,9,26,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de Crédito,84.25,3847.6,0.0,100,1990.42,5938.02,Permaneceu,,,0,50-100,20-35,>= 24 Meses
75857-MAH,Feminino,38,Não,Maharashtra,10,24,,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,92.65,6733.0,0.0,0,2160.0,8893.0,Permaneceu,,,0,50-100,36-50,>= 24 Meses
53815-BIH,Feminino,36,Não,Bihar,2,4,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,19.7,19.7,0.0,0,34.28,53.98,Novo Cliente,,,0,< 20,36-50,< 6 Meses
34110-MAH,Feminino,20,Sim,Maharashtra,6,3,,Sim,Sim,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,50.1,50.1,0.0,0,29.13,79.23,Novo Cliente,,,0,50-100,20-35,< 6 Meses
32391-BIH,Masculino,64,Sim,Bihar,13,29,Promoção 1,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Dois Anos,Sim,Débito em Conta,92.45,6140.85,0.0,0,172.19,6313.04,Permaneceu,,,0,50-100,> 50,>= 24 Meses
12266-HAR,Feminino,46,Não,Haryana,2,5,,Sim,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,79.65,3870.3,0.0,0,429.12,4299.42,Permaneceu,,,0,50-100,36-50,< 6 Meses
97111-KAR,Feminino,21,Sim,Karnataka,12,12,,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,109.9,7624.2,0.0,0,3017.52,10641.72,Permaneceu,,,0,> 100,20-35,12-18 Meses
83158-TAM,Masculino,65,Sim,Tamil Nadu,1,32,Promoção 2,Sim,Sim,Sim,Cabo,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Um Ano,Sim,Cartão de Crédito,81.4,4354.45,0.0,0,2149.68,6504.13,Permaneceu,,,0,50-100,> 50,>= 24 Meses
67464-KAR,Feminino,40,Não,Karnataka,13,15,Promoção 1,Sim,Não,Sim,Cabo,Não,Sim,Não,Não,Não,Não,Não,Sim,Um Ano,Não,Cartão de Crédito,50.55,3431.75,0.0,0,3142.3,6574.05,Permaneceu,,,0,50-100,36-50,12-18 Meses
81184-BIH,Masculino,60,Não,Bihar,9,36,Promoção 3,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,81.05,2227.1,0.0,0,471.8,2698.9,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,>= 24 Meses
54671-PUN,Feminino,27,Sim,Punjab,6,22,Promoção 3,Sim,Sim,Sim,DSL,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Mensal,Não,Débito em Conta,62.45,2045.55,0.0,0,1064.96,3110.51,Permaneceu,,,0,50-100,20-35,18-24 Meses
73571-DEL,Masculino,77,Não,Delhi,14,20,,Sim,Não,Sim,Cabo,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.2,1929.35,0.0,0,189.54,2118.89,Churned,Atitude,Attitude of support person,1,50-100,> 50,18-24 Meses
12056-WES,Masculino,27,Não,West Bengal,2,20,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Mensal,Não,Débito em Conta,90.4,268.45,0.0,0,94.44,362.89,Novo Cliente,,,0,50-100,20-35,18-24 Meses
73101-JAM,Masculino,21,Sim,Jammu & Kashmir,4,3,Promoção 5,Sim,Sim,Sim,Cabo,Não,Não,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Débito em Conta,85.65,181.5,0.0,0,80.86,262.36,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,20-35,< 6 Meses
84766-UTT,Feminino,53,Não,Uttar Pradesh,9,2,,Sim,Não,Sim,Cabo,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,72.9,651.4,0.0,0,319.41,970.81,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,< 6 Meses
33497-HAR,Feminino,51,Sim,Haryana,14,1,Promoção 2,Sim,Sim,Sim,Cabo,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Dois Anos,Sim,Cartão de Crédito,70.5,3486.65,0.0,0,2224.5,5711.15,Permaneceu,,,0,50-100,> 50,< 6 Meses
95107-KER,Feminino,47,Sim,Kerala,11,36,,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,20.1,1389.6,0.0,0,2203.13,3592.73,Permaneceu,,,0,20-50,36-50,>= 24 Meses
57610-JAM,Feminino,79,Não,Jammu & Kashmir,2,24,Promoção 3,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.9,2303.35,0.0,0,1514.88,3818.23,Churned,Atitude,Attitude of support person,1,50-100,> 50,>= 24 Meses
71415-KER,Feminino,53,Sim,Kerala,1,23,Promoção 4,Sim,Não,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,100.7,1522.7,0.0,0,436.32,1959.02,Permaneceu,,,0,> 100,> 50,18-24 Meses
28330-GUJ,Feminino,40,Não,Gujarat,0,30,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,105.65,6717.9,0.0,0,1191.93,7909.83,Permaneceu,,,0,> 100,36-50,>= 24 Meses
43171-MAH,Masculino,41,Não,Maharashtra,1,7,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Cartão de Crédito,114.3,8058.55,0.0,0,1147.68,9206.23,Permaneceu,,,0,> 100,36-50,6-12 Meses
57568-KER,Feminino,39,Não,Kerala,14,15,Promoção 5,Sim,Não,Não,,,,,,,,,,Mensal,Não,Débito em Conta,19.75,58.85,0.0,0,73.89,132.74,Churned,Atitude,Attitude of support person,1,< 20,36-50,12-18 Meses
12377-UTT,Feminino,18,Não,Uttar Pradesh,15,2,,Sim,Sim,Não,,,,,,,,,,Um Ano,Não,Cartão de Crédito,24.35,538.5,0.0,0,1104.46,1642.96,Permaneceu,,,0,20-50,< 20,< 6 Meses
63614-WES,Feminino,58,Não,West Bengal,3,23,,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Dois Anos,Não,Débito em Conta,69.85,5102.35,25.24,0,2042.64,7119.75,Permaneceu,,,0,50-100,> 50,18-24 Meses
78895-HAR,Masculino,24,Sim,Haryana,12,4,Promoção 5,Não,,Sim,Cabo,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Não,Cartão de Crédito,-3.0,465.7,0.0,0,0.0,465.7,Permaneceu,,,0,< 20,20-35,< 6 Meses
54667-TEL,Masculino,51,Sim,Telangana,11,33,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,54.4,475.1,0.0,0,12.48,487.58,Permaneceu,,,0,50-100,> 50,>= 24 Meses
74887-UTT,Feminino,35,Não,Uttar Pradesh,12,10,Promoção 1,Não,,Sim,Cabo,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Dois Anos,Não,Débito em Conta,50.55,3364.55,0.0,110,0.0,3474.55,Permaneceu,,,0,50-100,20-35,6-12 Meses
78121-MAH,Masculino,33,Sim,Maharashtra,0,17,Promoção 5,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,21.05,113.85,0.0,0,171.3,285.15,Churned,Atitude,Attitude of support person,1,20-50,20-35,12-18 Meses
99322-HAR,Feminino,34,Sim,Haryana,11,10,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,103.7,5036.3,0.0,0,2172.17,7208.47,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,> 100,20-35,6-12 Meses
44370-AND,Feminino,61,Não,Andhra Pradesh,12,15,Promoção 2,Sim,Não,Não,,,,,,,,,,Dois Anos,Sim,Débito em Conta,19.95,1234.8,0.0,0,2416.68,3651.48,Permaneceu,,,0,< 20,> 50,12-18 Meses
89415-WES,Feminino,73,Sim,West Bengal,3,23,Promoção 4,Não,,Sim,DSL,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,29.3,355.9,0.0,0,0.0,355.9,Permaneceu,,,0,20-50,> 50,18-24 Meses
17308-HAR,Feminino,59,Não,Haryana,10,12,,Sim,Não,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,54.75,1510.3,0.0,0,977.13,2487.43,Permaneceu,,,0,50-100,> 50,12-18 Meses
82027-UTT,Feminino,60,Não,Uttar Pradesh,15,25,,Sim,Não,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,60.55,1982.6,0.0,0,1568.35,3550.95,Permaneceu,,,0,50-100,> 50,>= 24 Meses
82321-PUN,Feminino,35,Sim,Punjab,7,32,Promoção 2,Sim,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,86.2,4524.05,0.0,0,233.82,4757.87,Permaneceu,,,0,50-100,20-35,>= 24 Meses
84842-KER,Feminino,61,Sim,Kerala,9,20,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,95.45,95.45,0.0,0,5.59,101.04,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,18-24 Meses
59949-KAR,Feminino,39,Sim,Karnataka,7,10,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,63.95,318.1,0.0,0,69.8,387.9,Permaneceu,,,0,50-100,36-50,6-12 Meses
28452-UTT,Masculino,60,Sim,Uttar Pradesh,8,34,,Sim,Não,Sim,DSL,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Um Ano,Sim,Débito em Conta,65.35,1231.85,0.0,60,794.01,2085.86,Permaneceu,,,0,50-100,> 50,>= 24 Meses
41986-CHH,Masculino,30,Não,Chhattisgarh,11,30,,Não,,Sim,DSL,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Dois Anos,Não,Cartão de Crédito,50.2,2554.0,27.01,0,0.0,2526.99,Permaneceu,,,0,50-100,20-35,>= 24 Meses
15658-RAJ,Feminino,56,Não,Rajasthan,8,33,,Não,,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,63.8,4684.3,0.0,0,0.0,4684.3,Permaneceu,,,0,50-100,> 50,>= 24 Meses
